alpha_GFN2,alpha_wb97
115.827411312,192.53532130000002
100.196099456,176.7138747
84.796448892,161.1707173
71.91770423199999,147.98446
99.8617161,175.7776267
78.816302432,154.4988773
99.812480348,175.48591869999998
105.96369689999999,181.496396
121.561621288,196.83102130000003
94.052498244,168.9672093
80.73264757599999,155.56615469999997
130.261681556,204.9025467
48.77392140399999,123.2858747
87.25932562399998,161.0776253
83.825944368,157.555028
68.023047528,141.68350800000002
118.803967332,192.35446530000002
73.039241128,146.39498930000002
71.923721912,144.7048293
75.676869156,148.4529293
73.045577156,145.33111599999998
60.339235328,132.3619253
81.88814706800001,153.8330747
81.131589124,152.78044930000002
86.599189976,158.2295133
70.758882584,142.337224
67.90780288799999,139.27959330000002
67.971133716,139.32315469999998
72.683419528,143.8976373
124.039647152,195.22038669999998
69.64305153199999,140.628712
100.70104526399999,171.572848
76.25150239199999,147.04944530000003
61.673634704,132.3696707
103.52775498399998,174.0436093
71.987653324,142.479304
81.892178884,151.79861730000002
105.95261421599999,175.63140269999997
73.41116113199999,142.7231093
104.09118136399998,173.30558269999997
106.609288736,175.76628
106.707269472,175.4779267
102.16965237199999,170.8654573
58.966692356,127.1930747
87.50875135599999,155.72278799999998
82.12195095599998,150.2015
93.450216092,161.5172347
93.298433064,161.05340269999996
81.69950182800001,148.6606227
106.204526348,173.10746
94.798394712,161.680824
87.35036634400001,154.2231533
88.784712488,155.6438547
58.89931372799999,125.66196529999999
66.849612804,133.5234787
87.505404632,154.0774227
59.03747927599999,125.604344
72.15705619599998,138.6090053
122.291160352,188.574348
103.3760279,169.60898669999997
74.72170054,140.93827869999998
94.43812423199999,160.57038
84.130927376,150.005844
96.21974112800001,161.8121987
103.071338524,168.59262130000002
63.643278792,128.8984293
92.235695384,157.35912530000002
103.18019503999999,168.287396
53.604837948,118.65253729999999
81.38806424399999,146.15656130000002
78.49069666,143.25561330000002
93.052940432,157.7751533
81.890856356,146.479152
95.255752452,159.800928
109.12309833600001,173.647068
81.603340604,146.1118653
74.59145358399999,138.9206933
91.38499286399998,155.581596
67.651342124,131.7566547
57.84054407599999,121.8872253
74.010163012,137.7438467
100.749358236,164.468996
80.766227888,144.425948
81.874458844,145.3953973
91.08327443999998,154.5884667
96.474722484,159.41548669999997
84.574079928,147.427832
81.51999114799999,144.3715333
51.462875092,114.2428773
87.364203604,150.00974130000003
56.648387647999996,119.1615587
88.61033578,150.8645893
95.444207364,157.4246893
112.295805268,174.2544107
102.36008456399999,164.0166587
92.232019804,153.81161469999998
98.98128408,160.3438413
61.996717372,123.130968
72.36009636,133.44868929999998
71.712374508,132.75886129999998
82.852736772,143.79092930000002
86.51588728799999,147.36024530000003
103.109104276,163.91222
53.4356627,114.220924
86.831187228,147.54233469999997
53.918915408,114.555996
141.466618736,201.986256
111.06590662,171.29786399999998
96.544692296,156.6135507
64.22792097199999,124.22320800000001
67.803540736,127.698692
67.39425783600001,127.2474893
74.799505324,134.547392
93.34206361199999,152.9730467
78.38978537599999,137.94182130000002
76.582516676,136.0762813
99.143252468,158.5588627
80.91775679999999,140.3056773
91.893375084,151.09359469999998
76.124657068,135.25206930000002
82.27917135599999,141.24409599999998
100.97761242,159.871524
88.788962012,147.65802130000003
101.71622906399999,160.47881730000003
90.94566403999998,149.59544
64.01650459999999,122.612672
95.06117477999999,153.65295869999997
96.35430391199999,154.943864
118.518140704,177.02615469999998
81.07555617599999,139.5233493
79.25793931599999,137.67320130000002
90.489103132,148.83856799999998
87.08736812400001,145.3444853
73.486999736,131.5744173
63.15310057199999,121.22571470000001
105.17229709200001,163.09180669999998
88.769042692,146.657344
86.49712473599999,144.3537733
104.21377509199999,162.0304
86.72991452800001,144.41544
62.88985400799999,120.4217787
67.806495852,125.25876399999999
129.2151,186.64132
91.78400278799998,149.1275133
82.23854535599999,139.55216000000001
70.463216768,127.7240987
52.932875323999994,110.059164
73.137265672,130.2384707
98.0739353,154.8862427
61.529535392,118.3223
11.216927815386082,67.98566368651005
102.26929085599998,158.90538
81.503484264,138.09056130000002
94.08270578399998,150.6310453
62.49169079199999,118.85041329999999
74.931482104,131.17708670000002
74.931254628,131.0910987
70.82585347199999,126.96046799999999
63.85339897999999,119.92025600000001
67.301679692,123.35513870000001
65.165586072,121.17075729999999
126.23402657599999,182.144044
71.93029296399999,127.801404
92.61115436399999,148.4366
109.452879188,165.14930269999996
93.355898208,148.9883933
70.81432752799999,126.4146933
80.932943672,136.504988
86.16607286,141.7084707
89.17072223999999,144.6490333
100.68883156399998,156.16570269999997
70.038749512,125.46591470000001
73.17373124400001,128.5695733
60.196144044,115.5547493
68.31188151599999,123.61182
107.075023424,162.2163867
74.33627168799998,129.4713373
122.735796604,177.86501869999998
114.057544876,169.17584
78.240273408,133.27459199999998
94.749928412,149.6613
57.505145735999996,112.40333600000001
94.997938968,149.4426547
68.802430624,123.06856129999998
88.090163732,142.30101330000002
73.38794067199998,127.5779733
70.56464220400001,124.69167730000001
67.787960924,121.86231200000002
116.92574609999998,170.9321067
72.363184528,126.327176
92.608304476,146.550488
99.861712104,153.76913869999998
88.97723932399998,142.883196
86.743848284,140.54001069999998
75.186318716,128.91007199999999
109.586646028,163.087416
79.97954750400001,133.4792267
62.44575159199999,115.8121213
75.239370056,128.5617293
57.21083708,110.48017469999999
80.123897528,133.3156373
76.87521464799998,130.0242653
58.614415652000005,111.7356587
72.357052888,125.266608
63.65755206,116.52163329999999
40.737593923999995,93.56076533
92.861762024,145.681284
104.748162984,157.54896000000002
71.270415576,123.99474529999999
108.223717876,160.91087869999998
72.64106326,125.3038547
103.79403022,156.45469730000002
97.16610033999999,149.45197869999998
87.186540408,139.39532930000001
80.876160512,133.0216107
100.67706882,152.582376
67.423068108,119.23886399999999
90.56913709199999,142.3509387
107.626688836,159.40201869999999
71.260518224,122.8766547
71.444090764,122.93659469999999
53.845167008,105.2033827
55.842499083999996,107.1306387
88.91582332,140.101388
58.673050143999994,109.837608
101.181796772,152.3440467
106.341990376,157.38823200000002
56.38921522799999,107.4270827
62.320576448,113.3240933
54.238073856,105.202248
55.496591411999994,106.325124
90.99936376800001,141.7615533
106.07363159599998,156.675612
89.79337289200001,140.2609813
78.56748882800001,129.0214173
97.16684359599998,147.61441069999998
80.049406612,130.491748
105.33751763199999,155.77389730000002
106.654513392,156.9974133
72.38447136799999,122.6293467
52.917806408,102.9664613
54.629446388,104.5721133
70.969269468,120.87475729999998
101.13913562399999,150.9756387
91.87811820799999,141.67689730000004
55.976394387999996,105.731348
68.188386024,117.93646399999999
35.409044103999996,85.15308267
115.85784233199999,165.5022827
79.796390696,129.2419373
77.616073936,127.0520307
89.703268864,139.045556
59.311810447999996,108.6520787
101.05771712399999,150.36336269999998
119.17863539999999,168.4822133
81.119015044,130.381192
70.98011890400001,120.2239027
96.253870668,145.4087173
50.081818864,99.02571467
77.63643326,126.5197733
90.73823789599999,139.53385730000002
101.68866436,150.475892
94.062791052,142.8104293
112.48591526399998,161.229276
103.765410276,152.4404933
72.42782412,121.09320530000001
104.084232616,152.6118773
90.49870329999999,138.9608013
81.464310144,129.7500213
78.876436016,127.111724
95.235253712,143.40588269999998
126.477057672,174.52386930000003
65.05889553600001,113.08828000000001
100.016129976,147.97844130000001
49.952357047999996,97.76130133
98.020604388,145.785476
85.594981412,133.283324
58.883557943999996,106.56231869999999
106.507111016,154.17081069999998
64.392379312,112.01074129999999
88.66197845599999,136.2390813
76.815208936,124.303276
74.192468228,121.6336027
127.049470908,174.44503469999998
96.001829628,143.3752467
68.59051075599999,115.9562733
65.22204274399999,112.5370787
57.383828359999995,104.6196707
73.488934096,120.6616867
64.585982848,111.54799469999999
78.480590776,125.3825413
54.548067847999995,101.424104
95.610773372,142.4745187
54.302330127999994,100.9427093
60.566158103999996,107.114852
84.716605112,131.24048
105.456069924,151.9373427
106.984958024,153.357008
62.354392228,108.6430507
100.20662536399999,146.49183069999998
95.792354276,142.056764
90.44798606799999,136.653432
61.885751559999996,108.0802067
92.670004936,138.803576
101.221328016,147.2908333
56.620657628,102.5990267
92.946471304,138.52133999999998
84.92037979999999,130.43698799999999
77.10732363999999,122.6090213
80.34026316799999,125.809028
71.543574884,116.9580853
106.706046844,152.0512533
115.84919942799999,161.144176
88.378257572,133.4900307
69.70634639599999,114.7297973
99.172169892,144.0187507
58.630652731999994,103.4503227
73.372307728,118.18100929999999
70.08201523999999,114.7601373
62.8894106,107.534728
88.10873817599999,132.74149599999998
103.315445876,147.9389747
25.68869147042434,70.28697225263289
62.270578052000005,106.81066270000001
90.390536316,134.9284427
98.918652404,143.39123069999997
87.803484772,132.2652813
84.48298563199998,128.933604
57.529978508,101.906584
80.67869965199999,124.9295133
75.46015571599999,119.5136013
72.69054898399999,116.723456
61.529917972,105.481228
90.06099995999999,133.915432
19.11515914524127,62.968129362690384
68.54416884799998,112.37561070000001
87.461810788,131.283252
87.03536417999999,130.830816
86.50290902,130.2437493
81.19301904,124.8637027
101.95994984,145.5989467
70.8959109,114.53276000000001
112.937244668,156.544632
76.23429532,119.7699867
110.25806608399999,153.71008669999998
80.73580263999999,124.1629227
89.99100454399999,133.3898347
108.43118856800001,151.824172
87.9688579,131.3462013
52.024914564,95.39448533
100.05644872799999,143.39202
60.78181067999999,104.109564
88.879024156,132.1713507
72.18240607999999,115.37325200000001
91.199073636,134.28735600000002
68.544979888,111.6305293
66.180317584,109.2643053
85.770506008,128.7932013
96.06817847199999,139.072196
93.093191992,136.08190530000002
90.197753292,133.05422
53.507436484,96.34499067
76.641320924,119.26673729999999
90.245482404,132.814312
108.501957876,151.04238669999998
62.9314574,105.41166799999999
78.03042065599999,120.3687453
81.09301114799999,123.3705307
86.477548036,128.7399707
68.540260316,110.77153729999999
93.318621744,135.31847199999999
71.927354868,113.909236
54.50775323999999,96.46743599999999
74.146209792,116.07422930000001
25.67563165545013,67.56926464782329
103.169504852,144.9956987
82.104209752,123.92562930000001
101.555181828,143.34589330000003
78.07813141599999,119.8219347
52.8614227,94.598196
108.77823376799999,150.38536530000002
54.61411773199999,96.211988
67.636145484,109.2298213
103.577188908,145.1124707
70.44185148799998,111.78237730000001
53.18637519999999,94.465292
55.645424059999996,96.83122
47.690727607999996,88.86428133
87.358558588,128.4738173
69.18305243600001,110.2954707
71.216793252,112.3209493
73.675752276,114.77824270000002
17.31951371692271,58.418858726504205
98.479003308,139.537952
95.22664869599998,136.26813869999998
101.002854708,142.00669069999998
89.80715302399999,130.794852
61.824428647999994,102.75121999999999
56.14992423999999,97.05109867
68.54690743999998,109.3444227
89.39405794,130.1093653
74.01379759599999,114.7222987
70.00411632800001,110.65886
51.569812196,92.142284
128.110665984,168.66884130000003
79.73675453999999,120.234016
63.163850552,103.5404547
80.44490479199999,120.68906670000001
97.878442544,138.07694530000003
111.89102807999998,152.0675333
79.90996485999999,120.031108
72.33676416,112.427904
77.76997676799999,117.8068653
68.34113978399999,108.3449787
55.087945948,95.00115067
59.698286843999995,99.42768267
73.25156696,112.87851470000001
45.6769884,85.28208933
54.56537408,94.14526667
87.7301302,127.18858529999999
27.364894538619794,66.77499459538168
70.803230784,110.18669070000001
89.29250374399999,128.6157
53.941008403999994,93.26096667
76.221051836,115.53723600000001
80.22873762,119.49534799999999
97.17875952,136.2973933
104.308953596,143.424136
59.69809503599999,98.77687733
51.21789972,90.236192
105.602489432,144.58781069999998
89.966483608,128.9057307
61.398647595999996,100.3332453
94.78973597199999,133.6827267
69.22864990400001,108.02421329999999
94.248474368,132.9876693
65.159599028,103.8892413
48.310656096,87.029772
71.22087746,109.932328
48.605356804,87.258136
62.37716632,100.985136
66.33070882,104.9098
100.596329048,139.14442
104.882124592,143.4289707
106.90558473600001,145.43348269999998
76.26885628,114.75831200000002
76.268646268,114.748248
68.97894978,107.4295493
75.314389036,113.749544
64.81087462,103.2456387
48.589597911999995,86.92488933
61.006491108,99.34149733
98.798092936,137.0600373
72.16005970799999,110.41762
104.774003784,142.9117107
76.31554436,114.44835069999999
83.27075848,121.273568
64.84635821200001,102.7814613
99.359461228,137.2734533
68.305879376,106.1605973
77.509785516,115.32011999999999
70.533873448,108.3008253
60.122162839999994,97.84684533
56.031411464,93.68409867
92.981009768,130.578328
91.779878324,129.3594987
55.802821468,93.33393067
54.526732908,92.044308
79.992630112,117.4987787
53.109567936,90.61304933
70.62953236,108.10635330000001
16.460113668365587,53.93478936327964
91.62938407999998,128.9692227
106.97946559599998,144.232364
107.542915508,144.65500269999998
46.973513688,84.02132667
70.79158096399999,107.83156670000001
132.16766936399998,169.1750013
73.750188728,110.7335507
65.66403438399999,102.6191547
101.12239415999998,138.0248
93.13728652,129.8555453
93.159639108,129.8573707
51.041692252,87.70692133
56.30649373599999,92.94715733
67.402305188,104.0228853
113.68812977199998,150.2936053
87.815954216,124.3943453
53.98876918799999,90.54896533
61.837617668,98.26218267
80.721548908,117.1120053
53.908777408,90.23688267
91.970084668,128.2778653
81.926244488,118.23132930000001
60.014168276,96.29950533
57.964480608,94.236336
96.108173252,132.3551667
101.966336188,138.193076
59.838314823999994,96.05500933
67.29731976000001,103.483672
45.548332,81.70152533
62.290607779999995,98.40746933
80.36335560799999,116.43840800000001
57.59212711199999,93.50265067
104.721758452,140.57553069999997
85.969261276,121.7873253
91.40710317599999,127.1873027
97.95728229199999,133.7346747
96.88600190400001,132.631976
87.85884920400001,123.5929253
105.174074572,140.885196
59.60339249999999,95.26089067
52.136163796000005,87.68486933
105.812581352,141.3487813
97.699451936,133.2
53.59690662799999,89.07059333
100.92692404799999,136.3638453
69.369567512,104.786516
75.404735932,110.76951470000002
95.4429541,130.7262787
102.500434,137.75790669999998
78.94552508,114.16789070000002
68.942631616,104.07734930000001
63.592543948,98.71802267
73.391905592,108.4941627
90.84235915199999,125.93561729999999
46.34986003999999,81.39146533
63.51571714799999,98.48003867
101.126289816,136.072384
40.870687808,75.788432
54.31852310399999,89.20473067
51.938294456,86.81556667
72.80750139599999,107.67
104.35141879199999,139.2116613
65.908187024,100.76658929999999
76.53694821599998,111.3828267
100.72679918799999,135.570664
50.3091775,85.14074933
83.174832132,117.8470227
68.13207468799999,102.7836813
109.37742079599998,143.99512
67.52744658799999,101.965932
55.935840907999996,90.3133
44.02983793999999,78.34730267
96.22117954,130.4364947
95.14865358399999,129.3489413
53.091878087999994,87.22103733
86.70492532,120.7948867
82.274170732,116.30895729999999
101.512619248,135.5103293
86.50779331599999,120.44511329999999
81.46568462,115.3973267
89.814080608,123.7317493
77.842435052,111.75410929999998
81.109960404,114.78268270000001
106.048879484,139.675148
89.99442289999999,123.6088107
91.12922621999999,124.72547069999999
110.17940674799998,143.77499469999998
99.744560632,133.3346307
104.92334569999998,138.452224
78.95678802799999,112.39416000000001
80.11988184399999,113.5369173
95.047520004,128.411312
22.060592139999997,55.423928000000004
99.55520736,132.9152973
53.445950327999995,86.78424
50.639351292,83.95472667
48.587118319999995,81.899204
20.88300615901736,54.053337132300776
19.22351773351505,52.35958588241126
57.91532492399999,91.026364
77.61667452,110.69442930000001
78.728451852,111.7896293
83.27312514799999,116.24778400000001
96.876894428,129.8456293
63.94782727199999,96.88454933
66.712230916,99.61401467
105.88314419999999,138.7413667
59.41980219999999,92.27568133
86.495917056,119.234128
65.583793372,98.266672
40.274656436,72.94707867
107.638801304,140.29245600000002
88.02583197999999,120.67031999999999
51.587796415999996,84.20894133
61.33640886,93.954544
59.319861056,91.886836
84.653991344,117.08822669999999
104.991392104,137.377152
84.37766453999998,116.7109253
57.606464759999994,89.93333467
75.85614510799999,108.17921869999999
95.58455902,127.9071253
76.90714860799999,109.22868670000001
60.782989351999994,93.08568533
51.729705179999996,83.95956133
50.33914883199999,82.42218667
90.766794792,122.763928
49.52655394399999,81.515884
43.277054588,75.22578533
97.89854390400001,129.842916
81.07818258399999,112.9858147
98.88434792800001,130.7562733
77.653967116,109.510232
84.481267944,116.3278027
93.271240284,125.110616
106.49901245599999,138.31858
62.1701972,93.94378933
81.45482852399999,113.211564
57.585806031999994,89.24543067
60.468901088,92.12388267
57.952297247999994,89.51257067
74.73752307199999,106.2528507
73.92522314799999,105.293268
64.203608568,95.56350133
100.60451729599998,131.935192
53.655475112,84.97444667
94.26214305599999,125.567196
64.560189556,95.82639867
85.498640368,116.741216
55.37905588,86.53762267
113.89583282399998,145.03778
69.826406216,100.9370853
52.290421384000005,83.393264
103.98173122,135.05809069999998
59.013815852,90.07132
67.990103468,99.00395867
51.935336676,82.88878133
63.29317872399999,94.20047067
93.342887232,124.230756
51.575519668,82.455388
68.029389476,98.82986133
43.653868064,74.44424667
60.51123486,91.26326267
43.258460312000004,74.009472
87.695457648,118.4443507
81.988472568,112.715172
45.06126311199999,75.752172
59.104481983999996,89.78286800000001
60.90535560399999,91.50716667
74.650088224,105.2476347
83.13457139599998,113.71634270000001
54.559182795999995,85.137592
77.21197843600001,107.78963329999999
48.47268072399999,79.02529067
54.544020788,85.060484
91.802343244,122.318152
52.776905819999996,83.26519467
76.61962885999999,107.1060213
77.19488739599998,107.64701070000001
101.163975944,131.607372
51.707546916,82.14276267
90.23774363199999,120.6623773
97.98317444799999,128.4068227
98.659027696,129.074796
54.860083076,85.26319467
114.71518435599998,145.08879069999998
82.46982095999999,112.8268133
49.0592472,79.40012533
51.215550959999995,81.54504
103.86700013999999,134.1815853
60.18028214399999,90.49361333
59.00352556,89.27651067
114.28174607999999,144.521704
87.2610849,117.4910827
79.85463890799998,110.06316000000001
97.702361468,127.88768799999998
68.812348992,98.97810799999999
53.662032399999994,83.80865067
69.688891276,99.83108133
80.073237572,110.2048947
61.574566908,91.66360267
119.081217804,149.1688053
79.751491344,109.8329213
58.20671694399999,88.26606533
57.242982976,87.21383467
104.722484244,134.69001469999998
62.672770568,92.54642267
56.290154832,86.16333067
38.64274968,68.44028133
81.646655468,111.43960929999999
65.12274836,94.91363333
75.26938208799999,105.0212933
62.933567732,92.68327333
61.574735776000004,91.29493467
56.728204639999994,86.43935067
57.17060609199999,86.87486533
51.661092231999994,81.315344
92.26128991200001,121.87765470000001
108.495800928,138.106348
65.21551387199999,94.77752267
55.235304664,84.780468
53.516965168,83.060412
103.62420110799998,133.165368
83.962249112,113.48704129999999
57.29973712799999,86.793564
67.65033454,97.11577467
88.026241052,117.47085600000001
49.333784684,78.72776133
52.86543690399999,82.25923867
57.68395844799999,87.04817333
83.85021000399999,113.21333999999999
56.313639176,85.67271067
103.78039838400001,133.11943870000002
111.88683464799999,141.196292
62.010637216,91.251028
67.80514653600001,97.023916
66.973251116,96.18080933
60.169545631999995,89.29427067
54.854493856000005,83.91476667
69.761985812,98.81846533
82.36917326399998,111.4083813
48.550774552,77.467196
67.878309744,96.72535067
61.347996519999995,90.19396267
54.5292828,83.29967867
40.557760308,69.27105467
62.849699536,91.49577067
52.394778996,81.028816
64.845745936,93.47290267
47.857378568,76.47495467
55.877693484,84.48589867
85.99594907999999,114.5791827
43.87284708799999,72.42873333
56.162044552,84.70932933
53.195683068,81.73872267
46.856755895999996,75.36303067
56.731405584,85.21346667
67.745158436,96.219536
65.217064616,93.67946133
57.107094704,85.56082267
63.767728588,92.218652
40.186273796,68.57570133
56.292264868,84.639276
54.216768368,82.528648
56.138323852000006,84.39828267
87.31552699599999,115.569352
88.36840550799998,116.6162053
72.60498618799998,100.84478270000001
51.507506268,79.68107867
57.557531372,85.70527067
56.640782816,84.76941733
54.835339104,82.93022133
90.53474588799999,118.609568
55.91030706,83.97204267
82.662297624,110.7151
77.503676964,105.53658
91.41464422,119.43881200000001
73.69750576,101.719512
94.931982176,122.953516
68.26238617199999,96.25160267
49.32915465200001,77.26966533
57.65223612799999,85.55924399999999
63.270979315999995,91.144024
57.915669912,85.78430267
49.122022732,76.97776
64.25749137199999,92.066804
86.836599736,114.6276773
64.79828751599999,92.54854399999999
97.73389804799999,125.4784453
86.737914964,114.4648773
96.244615636,123.81788529999999
65.40630688799999,92.95455733
55.350879196,82.864016
54.275013028,81.739216
90.84074536,118.207008
87.296929908,114.56576399999999
26.440506158531146,53.708066755026714
104.020121236,131.2645053
105.256249056,132.5000587
45.65637984399999,72.87529867
82.711748124,109.8975973
55.51629583599999,82.69263199999999
52.36097106,79.50431733
59.364347636,86.44803333
81.120678416,108.2040827
50.663288368,77.74390667
69.126814212,96.14247733
68.73765946,95.742532
64.793064004,91.731584
52.212644128,79.14004
54.630592944,81.55308133
118.784266608,145.648428
72.19131197999998,99.02921733
59.228094395999996,86.05864533
54.043737276,80.869124
58.892081116,85.670096
51.878457612,78.63906
67.84145937199999,94.57846267
90.43394190400001,117.154876
18.26488653397521,44.95775955415394
66.56597923999999,93.24567333
59.08139102399999,85.75904399999999
47.418758072,74.06270267
73.515770344,100.13280400000001
76.68425631599999,103.29886929999999
51.671420411999996,78.28588267
49.141600616,75.73594133
90.376220424,116.96306799999999
57.167173823999995,83.75137467
55.84875193599999,82.426084
76.876595784,103.4385813
79.927409176,106.47983329999998
51.252620076,77.77691067
53.148807915999996,79.65725067
64.03356944400001,90.528048
57.9177613,84.40770533
50.13472161199999,76.60184
92.808972792,119.240788
56.27245980399999,82.70249867
58.20370277599999,84.54697333
62.007056207999995,88.31924667
48.237000492,74.54750133
48.96694522399999,75.27319467
67.791161868,94.06899733
122.193465108,148.46718669999998
48.192499999999995,74.44878533
61.010740336,87.252364
89.96546596,116.187696
48.21218178,74.43270267
87.66334445999999,113.8489507
56.34358164799999,82.52336933
66.268631404,92.44326667
66.88136812799999,93.04794533
54.37679766,80.524728
53.46792743999999,79.59864267
44.224506483999996,70.32910667
62.85948277999999,88.945484
62.185662607999994,88.245148
55.62731788799999,81.66131867
48.604535552,74.600436
67.07291816399999,93.02421600000001
57.69344362,83.64155867
49.46676298,75.36135333
51.556419972,77.447512
79.613642812,105.47308799999999
83.04756130799998,108.9056027
77.877020728,103.650764
72.521300476,98.29133867
53.32799788,79.07383467
67.352395,93.09579867
75.432703492,101.16229200000001
58.710228928,84.397444
55.914991556000004,81.58786133
51.661506632,77.32713867
63.509879436,89.16102133
47.93950658,73.57898933
60.54858117999999,86.18281733
79.63209204799999,105.2503973
101.32978759599999,126.9423133
57.461934768,83.07264667
98.52491157600001,124.1127013
52.699560576,78.284008
49.323967252,74.88484267
52.9039172,78.434228
104.05183970799999,129.5722733
47.499196516,72.98314133
83.78444738799999,109.257448
50.261815872,75.730416
82.754831664,108.19293329999999
74.32073967999999,99.75722933
60.713612576,86.132892
68.729578216,94.14053067
50.860542472,76.24318667
63.171184692,88.51426133
108.53986185999999,133.8623493
45.705119056,71.01577733
49.52730681999999,74.81360533
57.673139204,82.926176
65.64426558,90.89084533
71.102569072,96.32856267
79.13486961999999,104.35776
94.25273676799999,119.4544507
64.027274116,89.20463199999999
58.02096983999999,83.16277867
59.017555072,84.13183333
85.130399052,110.22674930000001
76.62496825599999,101.70747469999999
65.963380368,91.03366533
67.45615424799999,92.50291067
99.738057512,124.7488547
91.43289913199999,116.4380133
67.685427264,92.680116
53.92888335600001,78.90896267
83.541701932,108.49978670000002
89.830074228,114.76590929999999
52.496155,77.43064
73.133272336,98.044228
56.34287731599999,81.23142800000001
73.547061984,98.420296
55.025501936,79.883
91.87317293599999,116.7238507
75.969035512,100.8156267
64.823331928,89.63920933
53.18728554799999,77.97537867
44.107912232,68.8644
72.78598707999998,97.54053467
59.266506463999995,84.01713333
74.603457716,99.341004
77.1564811,101.85705329999999
90.28779308799999,114.9869227
53.609764127999995,78.30527067
53.404735732,78.073256
55.757483592,80.42522267
48.811243452,73.39339733
49.004237376,73.58426800000001
71.31728022,95.87074933
53.717338815999994,78.26812267
74.50875577199999,99.05733733
52.398951856000004,76.93928000000001
60.753081216,85.26122133
96.26413964799998,120.74525729999999
55.211758012,79.686308
88.574159992,113.0409693
62.951860976,87.41856800000001
22.657957740590877,47.087173855196134
67.761631872,92.19058133
51.048385996,75.45429733
57.083439567999996,81.48075867
53.66836976,78.01154
57.479977743999996,81.81731067
57.540201016,81.87369867
52.006823784000005,76.32246533
61.042585644,85.35135333
69.16064863999999,93.44404267
74.781813108,99.03558133
52.834717727999994,77.08431999999999
52.27754923199999,76.52418933
51.791717031999994,76.03796
80.887949452,105.1333293
67.412312504,91.640416
24.301615889756953,48.49492861232215
62.359139328000005,86.54591067
91.845095264,116.0310133
73.98743065599999,98.14925867
55.411085891999996,79.56292533
57.059596768,81.188212
110.69204826,134.77141469999998
91.51787274,115.5731013
57.352256407999995,81.398372
48.005519168,72.04566
60.942601728,84.94780667
54.1363687,78.13857333
50.453045784,74.452584
11.631478397984367,35.62953197930312
62.574597876,86.52598
89.01105761999999,112.953156
76.696671148,100.62899870000001
65.39322901599999,89.31558267
51.622620815999994,75.54058133
50.268882872000006,74.15589333
53.20056321999999,77.065228
